Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Europe & Central Asia,ECS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.2374797,13.46997909,13.68291329,13.88349722,14.08494555,14.29919706,14.5840429,14.8597707,15.12970334,15.39613068,15.6552681,15.95676422,16.22717789,16.4742213,16.71044525,16.94013165,17.24814224,17.55079145,17.7984812,17.91632848,17.87145444,17.74449382,17.46577521,17.12722144,16.84981609,16.70152053,16.76439148,16.91538919,17.13573218,17.39398042,17.66875927,18.04176885,18.42335538,18.78464703,19.08619046,19.30853319,19.54534923,19.68749411,19.78213509,19.89483437,20.05914828,20.34138772,20.66239696,20.97264386,21.19545799,21.2950976,21.42287465,21.44971938,21.44015519,21.47517388,21.60345356,21.83415415,22.15316428,22.53615639,22.95669693,23.39862984,23.89176758,24.39844465,24.91756546,
Ecuador,ECU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.05415795,9.041542423,9.006333901,8.948636889,8.866026259,8.758036285,8.693087902,8.599745388,8.485495269,8.359276368,8.227248911,8.153281936,8.064009286,7.96896149,7.878138532,7.796445256,7.777603039,7.758643868,7.732742861,7.69058113,7.629373485,7.600856691,7.55309901,7.49486575,7.435657113,7.381300934,7.371492576,7.360012565,7.350879473,7.347681987,7.353041406,7.398614942,7.447202418,7.499695708,7.555991963,7.616598643,7.718320414,7.81980393,7.9218404,8.024735856,8.129580505,8.25193935,8.371821726,8.494844758,8.628010332,8.77553256,8.91269206,9.064217798,9.222630747,9.376365769,9.521961097,9.643248256,9.75478188,9.878300036,10.04228232,10.26201826,10.4817642,10.74576418,11.04279525,
"Egypt, Arab Rep.",EGY,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.020940291,7.13858774,7.220748032,7.27948139,7.330648846,7.383909165,7.468557922,7.544547238,7.613091164,7.673181951,7.724499429,7.81357566,7.887379174,7.946898094,7.993613431,8.029155058,8.089818749,8.135020506,8.166768864,8.18688195,8.197415927,8.230031047,8.249912204,8.263438698,8.278084526,8.298244966,8.329674051,8.357718464,8.382650685,8.403650958,8.420195023,8.480964667,8.524028865,8.551538701,8.566200051,8.57028618,8.585110795,8.581250463,8.557563098,8.511087931,8.442719984,8.386244569,8.311081731,8.219508116,8.111378884,7.990598528,7.904911184,7.800001836,7.702853861,7.647546134,7.650270969,7.749152918,7.887500641,8.04139354,8.178643034,8.284922508,8.408385661,8.499716267,8.577416539,
Euro area,EMU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.77194503,16.04290747,16.29867995,16.54858966,16.80590037,17.08247326,17.45592495,17.82453118,18.1884732,18.54583569,18.88418497,19.23944773,19.54784912,19.81357014,20.04367542,20.23821586,20.5354691,20.81299837,21.01784806,21.07228421,20.94370709,20.75087305,20.3822201,19.95268914,19.61787435,19.46306911,19.56723103,19.81517508,20.1577437,20.5151195,20.83982943,21.2152317,21.56101717,21.88200363,22.18704249,22.48374149,22.85700748,23.20030458,23.53180583,23.87634539,24.24965697,24.62292793,25.01611075,25.4119183,25.77651933,26.09190533,26.44866718,26.7420847,27.01509583,27.32884363,27.72477625,28.18180482,28.72099091,29.31875425,29.9316351,30.53170393,31.04119609,31.53406946,32.02072435,
Eritrea,ERI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.132736832,5.10905089,5.06513113,5.007606361,4.941359559,4.869416862,4.88167307,4.883013847,4.874139436,4.852744507,4.81915664,4.843301265,4.849814818,4.842793657,4.82723179,4.807544712,4.845049599,4.87004648,4.884956241,4.89129766,4.891344479,4.937392126,4.969290842,4.9911855,5.006926828,5.018746294,5.101973218,5.174013796,5.233992092,5.28314819,5.322314162,5.626665747,5.949442603,6.29094016,6.64893543,7.018199123,7.177076879,7.311443013,7.422607211,7.514615011,7.589692873,7.374169823,7.159177685,6.955867026,6.776388055,6.627972002,6.723704791,6.813619554,6.900381681,6.987656006,7.07771196,7.327226474,,,,,,,,
Spain,ESP,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.74843816,12.94968528,13.12714669,13.30207861,13.50393606,13.75033613,14.07649515,14.43334274,14.80347927,15.15792998,15.47991046,15.74355921,15.9597604,16.14295558,16.31210727,16.47814107,16.75264722,17.01900356,17.26378285,17.46435657,17.61279732,17.76909361,17.87504792,17.96861792,18.10055822,18.30050441,18.58758313,18.92453895,19.30040207,19.6959699,20.10121393,20.48200256,20.85631161,21.24099062,21.66093142,22.1302281,22.56039048,23.03339009,23.51366008,23.9448408,24.2971201,24.31952143,24.26759401,24.1864598,24.13415384,24.14468325,24.23567219,24.36036033,24.53504318,24.75908102,25.02360028,25.58701644,26.18322658,26.80477989,27.43428846,28.06278631,28.51233377,28.94272415,29.38163426,
Estonia,EST,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.89385273,16.0845051,16.24120801,16.37885986,16.51764639,16.67494613,16.91454383,17.15156921,17.3845475,17.60325188,17.8039727,18.07584913,18.28667627,18.45427346,18.6016543,18.742521,18.924132,19.09866027,19.21608597,19.19473659,18.99970296,18.78796832,18.40824645,17.95382285,17.54732162,17.25812642,17.19695163,17.21201316,17.29798004,17.44050344,17.62813257,18.24713244,18.90468213,19.56201837,20.16415149,20.67600513,21.11353693,21.44587199,21.71405419,21.98053076,22.28179252,22.82012259,23.37314581,23.8951331,24.31784561,24.60794283,24.99298434,25.26285964,25.47349216,25.70830415,26.02213568,26.50264705,27.050255,27.65471422,28.29022038,28.9358012,29.40562561,29.95922289,30.65826602,
Ethiopia,ETH,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.898527967,4.890075827,4.855461111,4.810414396,4.773310075,4.75228858,4.827800658,4.904516951,4.975370005,5.031123841,5.068172157,5.157711954,5.22484917,5.272652162,5.304316485,5.32221604,5.490248771,5.661078987,5.840975493,6.024326854,6.199551308,6.192277766,6.146812541,6.079033313,6.006002798,5.934943206,6.027693296,6.115672931,6.188692486,6.234801304,6.25100919,6.260497064,6.236353076,6.194482053,6.157686096,6.140481213,6.156302076,6.178130179,6.19318636,6.185405725,6.149565248,6.177428912,6.18424807,6.180410259,6.176832414,6.177957162,6.230874053,6.276477455,6.314965904,6.347839257,6.377598787,6.382334767,6.38382378,6.380611017,6.369761066,6.351500687,6.336830043,6.311515581,6.283904329,
European Union,EUU,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.80350282,15.07939094,15.34369324,15.60218703,15.86500583,16.14389236,16.49787432,16.84086729,17.17888963,17.51502538,17.84166538,18.2028193,18.52274568,18.80853649,19.07003022,19.30887199,19.63864406,19.96066433,20.21692943,20.3186738,20.22587348,20.04636884,19.67931036,19.24478892,18.90531185,18.74947413,18.86253138,19.11898344,19.46576758,19.81860912,20.12830775,20.50357628,20.83827262,21.137186,21.41565951,21.68386673,22.03825787,22.36085575,22.66496628,22.96842218,23.28810488,23.63712654,23.99337616,24.34072351,24.65234401,24.91526821,25.22654592,25.47935964,25.7165254,26.00024374,26.37781117,26.84793209,27.41117645,28.04306683,28.70131369,29.35755044,29.97083498,30.57339843,31.16935174,
Fragile and conflict affected situations,FCS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.534899564,5.609602081,5.660160672,5.687117737,5.690705114,5.672417792,5.739452452,5.779009461,5.795009866,5.791627571,5.77238032,5.834817664,5.87538254,5.895919291,5.898021849,5.883760867,5.927910613,5.949962444,5.954401356,5.945875684,5.927623876,5.982583303,6.01819707,6.035432618,6.034834778,6.017785816,6.056914499,6.074651151,6.074159852,6.058425831,6.021416437,6.044470276,6.052078692,6.047647254,6.034307091,6.014696999,6.024592965,6.018055652,5.998042461,5.966921125,5.927123192,5.930260573,5.918888169,5.896600585,5.866883489,5.832493299,5.860542399,5.8777863,5.884800921,5.881529309,5.869536623,5.891831171,5.900854703,5.902587934,5.904012916,5.909334678,5.9701047,6.026760373,6.079077949,
Finland,FIN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.76908652,11.92868045,12.0595229,12.17444889,12.29166973,12.42549737,12.69129727,12.96023711,13.24011946,13.5409201,13.86844942,14.27470037,14.6859614,15.09046203,15.47159401,15.81987588,16.2994408,16.75165045,17.15995637,17.49893385,17.75807856,17.95048966,18.05741208,18.12733191,18.22675139,18.39449269,18.66025905,18.97265486,19.31435846,19.65515212,19.97594948,20.32715516,20.65640909,20.95414469,21.20688589,21.40968449,21.6728347,21.88033365,22.05511773,22.22871996,22.42246277,22.72650675,23.05744842,23.4026045,23.73682125,24.05250503,24.32185242,24.55224465,24.83222917,25.29171727,26.00773127,26.9584069,28.13566016,29.45233281,30.75772121,31.95086587,33.06702802,34.06230075,34.95794303,
Fiji,FJI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.369674571,4.33149675,4.317054223,4.309354329,4.286336423,4.244196875,4.239739797,4.223466599,4.201648589,4.185401444,4.175861725,4.216726209,4.245286167,4.266011665,4.286231726,4.31371482,4.377075478,4.416219083,4.429760226,4.424101411,4.407255762,4.510056778,4.610184803,4.696755465,4.753240511,4.772131045,4.872319865,4.940794686,4.981540628,4.998878963,4.998688991,5.029020238,5.044013965,5.043075622,5.02929943,5.000298857,5.117695626,5.230446029,5.337872138,5.442917129,5.548488679,5.661416131,5.783030242,5.9204203,6.078736705,6.263545165,6.479400265,6.688856407,6.891960699,7.08788214,7.281098702,7.432935949,7.549549676,7.627258753,7.655781744,7.629374372,7.890085903,8.134607468,8.379264076,
France,FRA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.79579485,18.96499227,19.09013527,19.19073474,19.29576981,19.4235626,19.69943026,19.96584314,20.21638078,20.43804186,20.62370611,20.90242113,21.1243471,21.29877399,21.43795148,21.54588827,21.7842476,22.00538145,22.14583256,22.11003498,21.85891342,21.49880934,20.94084012,20.32924016,19.85898665,19.63364229,19.74364012,20.05142145,20.48221014,20.92187204,21.30454281,21.75592037,22.15989607,22.52710125,22.87786595,23.22335216,23.58395797,23.91587449,24.21438455,24.47251571,24.69011971,24.87968961,25.03947403,25.16907598,25.26304689,25.32800049,25.40427753,25.42834748,25.47581519,25.66178447,26.05844906,26.61713599,27.37186224,28.26927876,29.1988935,30.08153004,30.86924646,31.6114191,32.30926682,
Faroe Islands,FRO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.783610305,6.819349315,6.842369899,6.843747434,6.821364273,6.769885814,6.742034177,6.666666667,6.583544564,6.505594613,6.430084066,6.746641075,7.126547676,7.549987016,8.024065657,8.560668086,8.316553201,8.052713178,7.769753993,7.456990025,7.129508242,7.11165894,7.070342695,7.022980242,6.945139833,6.855661827,6.857461024,6.825798361,6.794425087,6.740770957,6.702636225,6.747932926,6.743095951,6.668502203,6.573451645,6.531242867,6.599958523,6.679777683,6.722845807,6.672491724,6.516136541,6.649484536,6.735330215,6.779464979,6.798148057,6.791626897,6.49605014,6.181262895,5.852845515,5.54421386,5.267678214,5.219272123,5.207133312,5.235979344,5.299403835,5.398165085,5.65369523,5.928213153,6.216257266,
Gabon,GAB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,12.30230412,12.3758325,12.38958811,12.35473032,12.27442395,12.15559107,12.13444769,12.06557397,11.95424679,11.80721269,11.62707626,11.68272761,11.6942722,11.66408293,11.59169214,11.4774372,11.48088815,11.43406364,11.35190351,11.24698087,11.12865354,11.14347061,11.1315534,11.09477609,11.02835192,10.9365051,10.93647211,10.89934163,10.84024382,10.77170286,10.70515682,10.69147887,10.65685125,10.60251725,10.52555645,10.42622445,10.34153963,10.22278495,10.07360335,9.896724403,9.695655729,9.491030883,9.252765691,8.990449867,8.709187952,8.417196367,8.141779628,7.854712554,7.565008578,7.278619939,6.997452925,6.793397727,6.591330562,6.396259597,6.212106964,6.0402719,6.029301668,6.015140248,5.998811818,
United Kingdom,GBR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,18.08223747,18.29276855,18.44906262,18.57954738,18.72440242,18.90929373,19.28381435,19.67002156,20.05535163,20.4191012,20.75090696,21.205191,21.6078551,21.95772968,22.25305064,22.49350395,22.82895516,23.09783003,23.28565341,23.36917652,23.34398989,23.37723826,23.29201484,23.1545074,23.05231126,23.03401669,23.22741316,23.47604975,23.74251342,23.96858743,24.1230944,24.3299639,24.46708928,24.54577823,24.57899532,24.57602243,24.60689317,24.59274018,24.54869512,24.48863834,24.42301997,24.42180739,24.39753988,24.36257941,24.32696793,24.30131007,24.3857725,24.46478405,24.58215126,24.79416039,25.13050969,25.60613531,26.17965903,26.80027379,27.38339518,27.87998197,28.26121496,28.54695519,28.77679086,
Georgia,GEO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.76996956,13.56201166,13.31505456,13.05194794,12.80157493,12.58182937,12.58425439,12.59778782,12.61153877,12.60966111,12.58589599,12.76297885,12.89309353,12.99563488,13.10319419,13.2349457,13.47039357,13.72918751,13.96835519,14.12494443,14.17444254,14.09987421,13.93181056,13.72105742,13.53131819,13.40270456,13.41360462,13.44614579,13.54252431,13.76381133,14.14231268,14.85138244,15.61879772,16.36692463,16.98738479,17.44130301,18.07265294,18.55627109,18.89947142,19.17813249,19.522599,20.03275571,20.6234088,21.20021648,21.6097777,21.78322907,21.90443131,21.77057938,21.48231668,21.19354122,21.00293823,20.95797178,20.99312378,21.10389974,21.27968099,21.51755703,21.88345685,22.30110301,22.75124235,
Ghana,GHA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.380691532,4.419639569,4.442011945,4.453203802,4.459727852,4.46550962,4.561747235,4.647443624,4.721237015,4.780439176,4.823757251,4.901515502,4.958729536,4.997671662,5.020601898,5.030522038,5.124385961,5.195969587,5.247183935,5.280320323,5.298049944,5.312599948,5.312194342,5.301269416,5.283964338,5.263623188,5.289497904,5.304662174,5.311128053,5.310223548,5.303683756,5.330650049,5.34538781,5.351446906,5.351709964,5.348405463,5.359440112,5.357039049,5.340848156,5.309675639,5.264465736,5.238907378,5.196929374,5.142699447,5.07973374,5.011604128,4.992295042,4.962798127,4.932284389,4.910870978,4.903629278,4.950892886,5.004176639,5.054846315,5.090642954,5.108098558,5.141424754,5.157781488,5.172150033,
Gibraltar,GIB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.131987964,6.112091369,6.05869317,5.972217368,5.852584864,5.701699691,5.731859026,5.723486914,5.681254476,5.611999239,5.521813301,5.604815051,5.656091065,5.680295909,5.68232433,5.665814948,5.81013844,5.929438619,6.022542,6.088083204,6.126247797,6.261055019,6.368009886,6.449343176,6.506892429,6.542666517,6.644896054,6.722350253,6.778055189,6.813549446,6.830935358,6.927651297,6.999732944,7.048782552,7.075640751,7.081243087,7.086394591,7.060069805,7.007323522,6.932701543,6.839951836,6.810173938,6.746893385,6.652789926,6.531429522,6.386047484,6.350307079,6.297361716,6.223260122,6.121559185,5.992172807,5.914988171,5.810394304,5.697754577,5.600168381,5.528738649,5.508212096,5.500677506,5.497586635,
"Gambia, The",GMB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.933735119,3.966716669,3.973311805,3.955027436,3.915591922,3.86015031,3.904062754,3.921799107,3.919683512,3.896248647,3.854677088,3.923057741,3.969200418,3.996679274,4.008854509,4.007135487,4.080320442,4.13613833,4.175665279,4.197198276,4.200212647,4.248017385,4.273930832,4.291854615,4.318888308,4.35980951,4.3856093,4.408214728,4.427629192,4.435103197,4.430786113,4.539631766,4.628490123,4.701790196,4.762792924,4.815938869,4.902779875,4.973946307,5.028300246,5.067882714,5.093968308,5.124183274,5.135103108,5.132044316,5.120009467,5.102906652,5.123590157,5.129141664,5.122453866,5.109296056,5.092709819,5.105823282,5.108874114,5.098595727,5.069618395,5.021760569,4.98805249,4.936831395,4.873749149,
Guinea-Bissau,GNB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.248398603,6.35191343,6.457313487,6.545750461,6.588734793,6.575639885,6.612713923,6.600773436,6.566668771,6.546035262,6.556243248,6.683694132,6.817381867,6.949747461,7.070195463,7.174890007,7.3745117,7.51018476,7.56971727,7.53709516,7.396423071,7.447047702,7.454716183,7.417614719,7.336912615,7.21493441,7.173222227,7.08821595,6.967546246,6.823053581,6.661873119,6.596348236,6.507832707,6.396395881,6.259034242,6.096835174,6.052005014,5.982616959,5.891778272,5.781508494,5.656869032,5.581127462,5.486617039,5.383784554,5.282356178,5.188513037,5.162894856,5.138832482,5.108267185,5.061618454,4.998593005,4.98164279,4.943833372,4.902597945,4.880907884,4.888139878,4.970129362,5.062896507,5.149262952,
Equatorial Guinea,GNQ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.02159559,10.06637471,10.07009536,10.03479771,9.943930195,9.801448503,9.73971079,9.61826116,9.456402729,9.271402013,9.071687947,9.194494787,9.254035369,9.239332572,9.14238457,8.93731991,8.96929201,8.946560666,8.87724617,8.746089296,8.557942847,8.389870675,8.249429581,8.149099955,8.086356808,8.072657546,8.073275107,8.06553613,8.051203433,8.025226244,7.994400036,7.924825175,7.829964378,7.717093077,7.588056668,7.44575527,7.270114839,7.079156371,6.887155846,6.700793814,6.521745567,6.356803217,6.186710309,6.023725237,5.868828536,5.722369155,5.555161295,5.393416911,5.236784064,5.081707639,4.925190978,4.77750506,4.618369499,4.465828168,4.33530499,4.230290933,4.177568236,4.123701846,4.067619609,
Greece,GRC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.74184174,10.95714284,11.15641445,11.35174636,11.56194586,11.79959223,12.47126004,13.21973997,14.04947432,14.96416429,15.96643783,16.460121,16.93459079,17.38181096,17.79735386,18.18298048,18.53415693,18.86288925,19.15207643,19.37373132,19.51695785,19.58318495,19.59797436,19.58789943,19.57944421,19.58069168,19.57484286,19.60750443,19.72416042,19.95590225,20.30653299,20.48365399,20.7080488,20.98093558,21.29734619,21.65356241,22.12396,22.59837585,23.07707087,23.55510708,24.02621354,24.63458518,25.23103204,25.78534705,26.24755937,26.59374017,27.19725604,27.66663939,28.07309659,28.53038609,29.10912101,29.59007025,30.19794617,30.88748806,31.57779838,32.22111037,32.75212227,33.23095903,33.69238295,
Grenada,GRD,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.78884347,10.91411411,11.01985431,11.07024988,11.08354786,11.06993871,11.17879563,11.30899791,11.45132372,11.5837315,11.6796311,11.80601025,11.91483734,12.0200117,12.12956434,12.24334601,12.47323227,12.69399209,12.91874175,13.20505726,13.53573553,13.13168648,12.7270571,12.30605213,11.84494295,11.32234972,11.680994,12.15411944,12.81840438,13.75454024,14.99150208,14.85036922,14.77375522,14.66365328,14.46972388,14.17910448,14.20922644,14.23386097,14.31827276,14.47844798,14.69430815,14.56081745,14.4190589,14.28235515,14.13861569,13.99975755,14.04447367,14.12231766,14.25738821,14.47449868,14.78860229,14.65593777,14.53153543,14.42405849,14.33512893,14.26883269,14.29883195,14.32704081,14.4004297,
Greenland,GRL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.114609867,5.198755953,5.271958798,5.332202482,5.37776967,5.407905394,5.481132384,5.536237042,5.569477442,5.578182872,5.564526236,5.595407252,5.603345919,5.597535229,5.589244397,5.585961244,5.65014303,5.713552655,5.769607565,5.81325995,5.844291662,5.915187162,5.973590274,6.024267806,6.074978263,6.131314077,6.234890402,6.335138718,6.431267973,6.524410602,6.616183965,6.754246106,6.884526369,7.001197913,7.099568331,7.178911085,7.301355639,7.406633135,7.493779414,7.564022752,7.61960247,7.675917992,7.72096237,7.753277519,7.771007775,7.774906945,7.752583577,7.723755281,7.689684499,7.652244809,7.614885272,7.587288215,7.559232439,7.543406935,7.556256335,7.605879216,7.686054019,7.794355831,7.920777433,
Guam,GUM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2.799321999,2.811194443,2.816314525,2.828051601,2.869223799,2.898386512,2.914659478,2.92237836,2.943277311,2.974917763,2.986576506,3.119939123,3.267083097,3.429223912,3.62714789,3.829398539,3.946716762,4.072758655,4.226374903,4.404718893,4.598475339,4.691119691,4.789995961,4.927967231,5.101065283,5.301538298,5.421273844,5.530272554,5.654172474,5.810288433,6.001459533,6.248578576,6.497424495,6.753058331,6.99496726,7.219023246,7.472631579,7.693506655,7.900487304,8.112738886,8.343367449,8.70992854,9.079791201,9.440566374,9.750140898,10.0041376,10.24835883,10.43485053,10.60898774,10.83641561,11.13824499,11.53581003,11.99576283,12.49881091,13.00806077,13.51435353,14.000318,14.48955562,14.99536216,
Guyana,GUY,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.806601103,6.873348575,6.943629923,7.019000154,7.082357702,7.097461623,7.073092627,7.049168935,7.058474237,7.090039147,7.093953547,7.033811232,6.968406717,6.945028231,6.967353094,6.98240195,6.950521454,6.917060554,6.923804808,6.961192589,6.97520551,6.908451927,6.892835659,6.997080508,7.15970009,7.239478383,6.970568154,6.672585542,6.486171419,6.471982657,6.568795638,6.610983159,6.608629641,6.573136567,6.518160869,6.451881069,6.520443776,6.574596127,6.622114881,6.679608827,6.763756275,7.003093512,7.27729746,7.543253222,7.738361467,7.823720202,7.737461772,7.589512513,7.430404524,7.326634264,7.309617863,7.541172589,7.831788211,8.161888288,8.504606088,8.845287745,9.179808526,9.517583765,9.872603956,
High income,HIC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.86796788,14.03554419,14.18558309,14.31890957,14.45104679,14.59176147,14.8124849,15.02746601,15.24047235,15.43344051,15.62133757,15.84856447,16.05201122,16.23966053,16.40329337,16.55377885,16.79659779,17.02338739,17.21879974,17.34766962,17.39692836,17.39591506,17.30912175,17.19538028,17.12867502,17.14899868,17.31007205,17.52894254,17.78594276,18.04757711,18.29474019,18.56437572,18.84614127,19.07603098,19.28493482,19.44844099,19.67115503,19.86466379,20.04140057,20.21859964,20.40608618,20.61461835,20.83195763,21.05366789,21.26355757,21.4616627,21.68896519,21.89443249,22.10992006,22.38972723,22.76718417,23.21309959,23.74553316,24.34040061,24.95727655,25.57528065,26.17594346,26.76777794,27.36007941,
"Hong Kong SAR, China",HKG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.817263732,4.968345627,5.102408962,5.225209652,5.340490642,5.450551097,5.731482164,6.00132155,6.260402653,6.530102452,6.835700341,7.185493681,7.556268303,7.929435419,8.298192004,8.671653797,8.777635622,8.890827081,9.023837116,9.188671072,9.388681299,9.660064374,9.93579338,10.2025468,10.45720987,10.71519413,11.06073641,11.41901977,11.78930018,12.17071404,12.56352863,12.83054028,13.11212375,13.41644619,13.74206223,14.08075753,14.35010851,14.59787454,14.83066131,15.05423261,15.27015386,15.61301624,15.96101938,16.28355765,16.5310753,16.68321915,16.78915447,16.79980667,16.79933532,16.91680759,17.23437737,17.6256626,18.20160725,18.92748425,19.74369664,20.6207732,21.56318239,22.57940515,23.69291022,
Honduras,HND,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.410790983,6.478418287,6.538253936,6.579158419,6.587678062,6.556694967,6.603386811,6.614795573,6.600767136,6.571160572,6.532978611,6.556366117,6.563527906,6.560437065,6.55454754,6.549168862,6.595540919,6.64040016,6.671125732,6.670173665,6.632551215,6.609886613,6.556350561,6.492417915,6.44344368,6.421632889,6.453720732,6.502812725,6.558180612,6.60527676,6.637713693,6.671956986,6.692198246,6.705519742,6.720664479,6.742270351,6.772646788,6.803248767,6.832890576,6.858393744,6.878702368,6.884033138,6.884834103,6.881916577,6.874898169,6.864930334,6.850020582,6.83369002,6.819526161,6.811422587,6.813025252,6.818049416,6.82932463,6.855882365,6.908314003,6.991934468,7.098117306,7.228613706,7.378839519,
Heavily indebted poor countries (HIPC),HPC,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.465913273,5.502594924,5.516966079,5.5136358,5.497355864,5.471094032,5.529182794,5.569238053,5.59265995,5.600152813,5.593125492,5.653972615,5.69374475,5.715226917,5.720916758,5.712753667,5.774161839,5.81876377,5.849512976,5.867560818,5.873255186,5.908819142,5.921817518,5.916995102,5.898959463,5.870174564,5.915656478,5.945722278,5.961141216,5.961799102,5.948380339,5.964087599,5.961713372,5.94636516,5.924206325,5.899673702,5.909953797,5.907542942,5.892597922,5.862861247,5.817393898,5.805121553,5.774456044,5.731563223,5.682588414,5.631025491,5.638754587,5.637370626,5.627596411,5.60978326,5.585339981,5.593073411,5.591215028,5.582776905,5.570551473,5.556814737,5.574908658,5.587237891,5.596192698,
Croatia,HRV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.57169573,10.82363784,11.09669979,11.3800895,11.66011414,11.93342188,12.3378839,12.70955688,13.0686694,13.44474807,13.8542744,14.36315786,14.88770972,15.40446372,15.87533745,16.27732138,16.65261264,16.97136961,17.2044633,17.29964718,17.23361441,16.98955088,16.58600968,16.12933127,15.75744859,15.54687299,15.63776524,15.8526061,16.15982066,16.5077092,16.86558711,17.50817928,18.1573401,18.81379106,19.48203354,20.16352962,20.83189779,21.46878981,22.07530437,22.65082768,23.19350883,23.87647519,24.53081143,25.10580734,25.52005673,25.73429352,25.93456547,25.96713787,25.93633082,25.988708,26.21042437,26.75967377,27.34288123,27.91421449,28.47266045,29.06657402,29.74198912,30.55008878,31.43389598,
Haiti,HTI,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.703461043,5.794356411,5.888872894,5.982930811,6.070999092,6.148908479,6.305247872,6.44071961,6.554732061,6.647321693,6.719071179,6.857184697,6.966577405,7.049829476,7.108877586,7.14442805,7.256148003,7.341578912,7.402896383,7.442870535,7.463786856,7.547857806,7.608663549,7.647686635,7.666262683,7.666109537,7.715639898,7.743105587,7.748862067,7.732111831,7.69361386,7.705240658,7.692066843,7.657913428,7.607515554,7.545243599,7.538817372,7.5140179,7.477674223,7.438494411,7.40200231,7.419207662,7.42811555,7.430307614,7.42692127,7.418348739,7.475319956,7.527196452,7.565631338,7.577977524,7.560528826,7.581951652,7.575103077,7.560971915,7.566106347,7.604174172,7.71969068,7.857367863,8.007663069,
