Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Djibouti,DJI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.17599869,63.11299896,62.95399857,62.7840004,62.56399918,62.47800064,62.38399887,62.38000107,62.40999985,62.34000015,62.17499924,61.95999908,61.61199951,61.2140007,60.875,60.63499832,60.5,60.49900055,60.56399918,60.70000076,60.79000092,60.73600006,60.69200134,60.63199997,60.55199814,60.4659996,60.40999985,60.3219986,60.22200012,60.24300003
Dominica,DMA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31500244,67.22899628,67.07299805,66.45200348,64.51399994,65.34999847,65.39900208,65.77799988,65.46299744,66.18599701,65.76899719,65.40699768,66.09700012,65.51699829,66.01300049,65.86100006,66.2559967,65.84799957,66.0510025,65.32299805,64.36699677,63.95800018,63.17399979,62.32500076,62.08599854,62.02299881,63.31299973,62.03499985,62.28699875,62.2179985
Dominican Republic,DOM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.57699966,58.57099915,58.77099991,58.88899994,58.90299988,58.98199844,59.0719986,59.22700119,59.3409996,59.44499969,59.52700043,58.37099838,58.89799881,57.80099869,57.73699951,57.5359993,58.76499939,58.39199829,58.75799942,56.56299973,58.07899857,59.6969986,60.49300003,60.7840004,61.07699966,63.72499847,64.10600281,64.14600372,64.24700165,64.32099915
Algeria,DZA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.38999939,44.58800125,44.64699936,44.86100006,45.02299881,44.99599838,44.95100021,44.58100128,44.22700119,43.89300156,43.58399963,43.31999969,43.08499908,42.87799835,42.69599915,42.5379982,42.40000153,42.27700043,42.17399979,42.09799957,42.33300018,42.47600174,42.65200043,43.65599823,41.49300003,41.45800018,41.42699814,41.38399887,41.27000046,41.15000153
East Asia & Pacific (excluding high income),EAP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38174641,76.39749074,76.42936228,76.38813163,76.32371692,76.23653661,76.12176462,75.96169904,75.80788097,75.58223761,75.22730304,74.59031053,73.84810517,73.15149183,72.59439584,71.97376816,71.53854913,71.45022432,71.18634717,70.89598042,70.56961425,70.53875605,70.36235962,70.02774266,69.76490526,69.41297001,69.00432161,68.61358608,68.31509534,67.93899325
Early-demographic dividend,EAR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.18410737,59.23452348,59.30902585,59.22167899,59.35332799,59.20340045,59.13065805,59.13340749,59.14860302,59.17207228,58.96318997,58.88980274,58.75867204,58.76390079,58.91839885,58.87527805,58.46778259,58.26001965,57.83376286,57.4993477,57.19482365,56.83119538,56.53793387,56.30193351,56.03701966,55.89351674,55.71295823,55.6333164,55.5125265,55.47617404
East Asia & Pacific,EAS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.51970474,74.5774508,74.63658806,74.5891066,74.55462341,74.48751295,74.41685844,74.30721425,74.10507417,73.8758195,73.56112438,72.99094408,72.32358618,71.69299192,71.20949881,70.68115158,70.30888358,70.25825285,70.01343911,69.72453172,69.42372145,69.38199988,69.22149641,68.95714007,68.76812166,68.48263145,68.15878983,67.85473709,67.65614604,67.31111062
Europe & Central Asia (excluding high income),ECA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.97604612,62.76499807,62.50443461,61.17669005,60.68050589,60.30003528,59.47196452,58.52682599,57.93130581,58.9728998,58.5349641,57.79999426,57.5390329,57.01981782,56.92296629,56.95356044,56.97607846,57.31679976,57.61374617,57.72484872,57.97729814,58.26909175,58.28358043,58.48120712,58.49600388,58.71491019,58.8037183,58.84805551,58.89183829,58.60978922
Europe & Central Asia,ECS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73965965,59.71867242,59.31414473,58.50430736,58.19280772,57.89272349,57.53754106,57.12623955,56.93534146,57.513895,57.39847595,56.98824019,56.99205707,56.89838271,56.88866504,57.08450301,57.17852245,57.40415742,57.6739313,57.70118315,57.78487404,57.90681186,58.0388016,58.11825316,58.12704342,58.21602915,58.34198117,58.40568318,58.51003815,58.30997972
Ecuador,ECU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.95700073,64.29199982,64.51100159,64.72499847,65.06800079,65.28199768,65.41999817,65.63800049,68.15599823,67.84500122,67.51699829,67.17099762,66.80200195,66.41000366,68.7519989,68.16600037,69.46900177,68,68.14099884,66.21600342,65.10900116,64.34300232,64.94200134,64.30000305,64.07099915,66.47799683,68.40899658,69.0719986,68.03199768,68.03800201
"Egypt, Arab Rep.",EGY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.62400055,46.67900085,46.66600037,46.69400024,47.65200043,46.48400116,45.9620018,45.41600037,44.86000061,46.35400009,46.11600113,45.61800003,45.125,45.6269989,46.13100052,46.61600113,47.04600143,48.13399887,47.99900055,48.63700104,49.11299896,48.80599976,49.15299988,49.61299896,49.5929985,47.92100143,47.6969986,46.39099884,46.31499863,46.4129982
Euro area,EMU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.98046532,55.28761897,54.70047647,54.39332622,54.4257104,54.25224442,54.35952386,54.4768484,54.69105228,54.99945362,55.12513374,54.9488551,55.32972501,55.71974041,55.85055252,56.1577119,56.37813947,56.61078909,56.83496513,56.76098795,56.69929424,56.67250821,56.88421508,56.79903579,56.66565562,56.59358399,56.71270721,56.79068137,56.93612687,56.77488944
Eritrea,ERI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,80.66999817,80.75900269,80.64099884,80.38999939,80.21600342,79.90799713,79.54299927,79.15599823,78.73699951,78.34500122,77.48799896,76.69999695,76.04000092,75.46700287,75.06800079,75.38500214,75.75,76.26599884,76.68699646,77.12599945,77.64900208,78.08399963,78.4280014,78.66500092,78.78299713,78.70600128,78.60099792,78.46900177,78.38800049
Spain,ESP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1609993,50.09199905,49.87099838,49.89500046,50.22200012,49.99599838,50.33599854,50.82500076,51.18999863,51.73400116,52.83800125,52.14699936,53.72499847,54.86899948,55.73899841,56.85699844,57.63399887,58.10800171,58.8429985,59.04600143,59.29800034,59.28699875,59.29700089,58.97399902,58.60800171,58.48799896,58.31200027,57.99100113,57.75799942,57.49200058
Estonia,EST,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.34700012,63,62.6590004,62.33100128,62.02600098,61.76100159,61.20100021,61.56200027,60.43000031,59.22800064,59,58.09799957,56.8370018,58.84000015,58.91199875,58.62200165,60.57699966,60.67399979,61.34999847,60.8769989,60.52899933,61.20100021,61.27299881,61.27999878,61.14699936,62.1969986,63.00299835,63.75799942,63.83200073,63.56000137
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8690033,77.96800232,78.06500244,78.01699829,78.00900269,78.43800354,78.83599854,79.21499634,79.58100128,79.94499969,80.31400299,80.69300079,81.0739975,81.4489975,81.80699921,82.13899994,81.98100281,81.80699921,81.6190033,81.42199707,81.22399902,81.04799652,80.8789978,80.71900177,80.41699982,80.12400055,79.89600372,79.67500305,79.48799896,79.55000305
European Union,EUU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94263048,57.14450246,56.64799533,56.23103844,56.04143227,55.75822964,55.59101355,55.53899869,55.5930022,55.76754959,55.83126774,55.66920289,55.56533485,55.71186686,55.76912339,55.99191427,56.18013473,56.35171769,56.57690069,56.54326501,56.58315944,56.51959289,56.75722005,56.72788892,56.72885197,56.68243364,56.78584887,56.97166813,57.10485083,56.93017654
Fragile and conflict affected situations,FCS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03460969,63.97837413,63.8149415,63.68985488,63.54191953,63.42851399,63.29199811,63.17781574,63.01952873,62.8746726,62.75565605,62.60955653,62.39459013,62.2216143,62.07000877,61.90969839,61.68051226,61.40004815,61.0953639,60.71470154,60.39050049,60.21335923,59.3407287,58.64904839,58.39535422,58.20445648,57.8501693,57.59011476,57.50628445,57.37988413
Finland,FIN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.18699646,63.76200104,62.28499985,61.42499924,60.62400055,59.83300018,59.17300034,59.97800064,60.07899857,60.81200027,61.02799988,61.21900177,61.31200027,61.03099823,60.55400085,60.59999847,61.02600098,61.30500031,61.51499939,60.43999863,59.84000015,59.82500076,59.66699982,59.05799866,58.88299942,58.84199905,58.47600174,58.73199844,59.30199814,59.08100128
Fiji,FJI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.97299957,60.12400055,59.92399979,59.86000061,59.67399979,59.5870018,59.36000061,58.83100128,58.31000137,57.81800079,57.36600113,57.22100067,57.13800049,57.09199905,57.04299927,56.97299957,57.90299988,58.80099869,59.67200089,60.54499817,61.4469986,62.47100067,61.4070015,60.33499908,59.24100113,58.78499985,58.14799881,57.92599869,57.69800186,57.64300156
France,FRA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.51599884,55.05699921,55.1570015,55.14899826,55.06499863,55.10300064,55.50400162,55.15499878,55.20899963,55.45299911,55.39199829,55.08200073,55.2859993,55.92900085,55.81600189,55.89599991,55.79700089,55.93299866,56.03099823,56.20500183,56.10599899,55.84600067,56.02399826,55.98699951,55.58499908,55.46699905,55.35699844,55.22100067,55.31700134,55.12599945
Faroe Islands,FRO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.76200104,46.6269989,46.69400024,46.63700104,46.59899902,46.54700089,46.55199814,46.53099823,46.56700134,46.86600113,47.02600098,47.06399918,47.18500137,47.30099869,47.49200058,47.68999863,47.95800018,48.14099884,48.59000015,49.05400085,49.45199966,49.58399963,49.86600113,50.25699997,50.76499939,51.33499908,51.81399918,52.26699829,52.63800049,52.89500046
United Kingdom,GBR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.61899948,62.18500137,61.74300003,61.18999863,60.9980011,60.82400131,60.87099838,61.04399872,60.93799973,61.2519989,61.44200134,60.99100113,61.25099945,61.36899948,61.41500092,61.75699997,62.09400177,61.94200134,62.2120018,62.04899979,61.86999893,61.79299927,62.04299927,62.20899963,62.30699921,62.36700058,62.51300049,62.51499939,62.74599838,62.77399826
Georgia,GEO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.73200226,67.125,67.54499817,67.98699951,68.46299744,67.97100067,67.07800293,66.25,65.88800049,65.56800079,63.47000122,65.9469986,63.92399979,65.35700226,64.25,64.11499786,64.30999756,64.52799988,64.76499939,64.99900055,66.31600189,67.31400299,68.26699829,67.73799896,68.53299713,69.25900269,68.43699646,68.37000275,68.28299713,68.33000183
Ghana,GHA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.86699677,74.89399719,74.91600037,74.91400146,74.91600037,74.89700317,74.91200256,74.91999817,74.89700317,74.83599854,74.73699951,74.16899872,73.59600067,73.02300262,72.46399689,71.92700195,71.40399933,71.09400177,70.78500366,70.46700287,70.1309967,69.7539978,69.35099792,68.9240036,68.47899628,68.01799774,68.01799774,67.9509964,67.89199829,67.79799652
Gibraltar,GIB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.09100342,64.23200226,64.31199646,64.31600189,64.29299927,64.22100067,64.25499725,64.23600006,64.1989975,64.11699677,64.01100159,64.0059967,63.92200089,63.8429985,63.70700073,63.5359993,63.49700165,63.36100006,63.24100113,63.17499924,63.00500107,62.87599945,62.73300171,62.60100174,62.45999908,62.31000137,62.02000046,61.70899963,61.48300171,61.5340004
"Gambia, The",GMB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.61299896,57.89400101,58.08599854,58.23099899,58.33599854,58.43299866,58.44599915,58.44200134,58.42900085,58.40399933,58.36700058,58.34999847,58.32400131,58.3030014,58.29899979,58.31600189,58.34999847,58.38600159,58.43500137,58.51200104,58.62599945,58.76800156,58.93399811,58.91899872,59.01399994,59.01100159,59.14899826,59.2140007,59.23199844,59.40100098
Guinea-Bissau,GNB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20200348,73.14199829,73.11000061,73.0510025,72.94300079,72.77700043,72.59999847,72.40599823,72.52300262,72.34200287,72.14399719,72.03500366,71.95999908,71.87599945,71.77200317,71.65799713,71.61399841,71.56800079,71.53600311,71.52500153,71.52799988,71.56199646,71.68199921,71.75800323,71.84500122,71.87400055,71.90399933,71.91699982,71.92500305,71.96399689
Equatorial Guinea,GNQ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.94100189,59.9640007,60.02099991,60.08300018,60.0929985,60.02700043,59.5929985,59.2120018,58.97900009,58.95700073,59.12900162,59.00899887,59.07799911,59.37099838,59.83399963,60.37900162,60.35100174,60.47200012,60.79299927,61.26100159,61.77700043,61.65399933,61.61299896,61.74399948,62.03499985,62.40200043,62.0379982,61.79399872,61.76399994,61.96699905
Greece,GRC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.31399918,49.94300079,50.64300156,50.48500061,51.15800095,51.63399887,52.29800034,52.08200073,52.9980011,53.38800049,53.36899948,52.37400055,52.71099854,53.0929985,53.92100143,53.72800064,53.76200104,53.44300079,53.21699905,53.45600128,53.40200043,52.84000015,52.64199829,52.40200043,52.07300186,52.19400024,52.2480011,52.15599823,52.0929985,51.76699829
Grenada,GRD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.85200119,61.85900116,61.89099884,61.89099884,61.9109993,61.99100113,61.99200058,62.06900024,62.18399811,62.25799942,62.31900024,62.38299942,62.49499893,62.55799866,62.65399933,62.4659996,62.28699875,62.09199905,61.88299942,61.66899872,61.45999908,61.26499939,66.05899811,61.25099945,61.7820015,61.42699814,61.94100189,62.1969986,62.33100128,62.34999847
Guam,GUM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.55899811,71.58300018,71.50099945,71.34400177,71.14299774,70.94100189,70.77899933,70.4940033,70.10500336,69.83499908,69.55000305,69.30400085,69.02999878,68.70600128,68.40100098,68.05699921,67.76899719,67.41600037,67.13500214,66.93399811,66.64499664,66.31199646,66.0510025,65.80400085,65.57299805,65.26599884,65.02300262,64.84500122,64.62400055,64.40799713
Guyana,GUY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.63100052,59.76499939,59.91600037,60.05799866,59.52999878,58.99399948,58.55099869,58.16799927,57.8429985,57.55799866,57.27700043,56.79000092,56.25,56.38600159,56.42900085,56.37900162,56.41699982,56.38600159,56.31499863,56.26100159,56.26300049,56.18299866,56.15800095,56.1609993,56.16600037,56.15800095,56.19300079,56.22600174,56.15299988,56.18299866
High income,HIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.62651004,60.65542746,60.50860372,60.25771355,60.31697106,60.2591314,60.3190937,60.44078966,60.36996408,60.43078475,60.49797201,60.29381492,60.26084359,60.24033249,60.20931662,60.39927359,60.53229641,60.64497235,60.78973915,60.55875232,60.37398784,60.23514238,60.37013056,60.30769022,60.31989278,60.33790562,60.51465223,60.65895699,60.8385394,60.69729994
"Hong Kong SAR, China",HKG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.47999954,63.69599915,62.73600006,62.15000153,61.89400101,61.95199966,61.59600067,61.33300018,61.3030014,61.27399826,61.27000046,61.24499893,61.59600067,61.24399948,61.16999817,60.92699814,60.83399963,60.87200165,60.39199829,60.26699829,59.14799881,59.61500168,60.0890007,60.84700012,60.67399979,60.76599884,60.64699936,60.54999924,60.40000153,60.07300186
Honduras,HND,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.51999664,66.30899811,66.49199677,66.69599915,66.65200043,66.85399628,66.88899994,67.03800201,67.15100098,67.09400177,66.05799866,64.98999786,64.70300293,64.42099762,64.13800049,63.85200119,62.29000092,61.33300018,62.08599854,63.19200134,64.34500122,62.18600082,61.25099945,64.06600189,65.47399902,66.56600189,66.15899658,66.99099731,68.75700378,68.77100372
Heavily indebted poor countries (HIPC),HPC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.73013604,72.69857285,72.63403847,72.53595701,72.4326952,72.38113966,72.40638126,72.41883956,72.44276379,72.44595598,72.43185072,72.40806581,72.40519097,72.39338937,72.37671368,72.33762769,72.13955671,71.86734693,71.57744374,71.27028728,70.93530952,70.60789075,70.18776259,69.98293354,69.73065821,69.50560011,69.44555899,69.40448651,69.39788352,69.36240581
Croatia,HRV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.95600128,57.61700058,57.10900116,56.5909996,56.06000137,55.51800156,55.07300186,54.66500092,54.29199982,53.95299911,53.64599991,53.28900146,52.29100037,52.33000183,53.49000168,53.29800034,52.7179985,53.10699844,53.28499985,53.26800156,52.68000031,51.81299973,51.27899933,50.66999817,52.13499832,52.54299927,51.18899918,51.61100006,51.35699844,51.18199921
Haiti,HTI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.45899963,67.19799805,66.89299774,66.54000092,66.13600159,65.68299866,65.22100067,64.71299744,64.19200134,63.70500183,63.2820015,63.4070015,63.60300064,63.85300064,64.13400269,64.43199921,64.62400055,64.83799744,65.0019989,65.21900177,65.26300049,65.54699707,65.78299713,66.04499817,66.27200317,66.45700073,66.64800262,66.82499695,67.0019989,67.18399811
Hungary,HUN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.68199921,54.5340004,54.39300156,52.30400085,50.48400116,49.43700027,48.09400177,47.22900009,47.86500168,48.74499893,48.99000168,48.7480011,48.76800156,49.61500168,49.36100006,50.14599991,50.55899811,50.35800171,50.00600052,49.98199844,50.50099945,50.75699997,51.58200073,52.06499863,53.65200043,54.83000183,55.75899887,56.24900055,56.55599976,56.4679985
IBRD only,IBD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.00602057,66.93733688,66.92252421,66.77076713,66.69223973,66.53084987,66.26897898,66.09327458,65.91414163,65.87641701,65.61582002,65.25120258,64.90811886,64.60175221,64.45179715,64.25043662,63.82411643,63.5755006,63.21963378,62.90517727,62.47348267,62.16361577,61.90577546,61.61991986,61.29532424,61.01607788,60.70482818,60.40625152,60.1353384,59.86561288
IDA & IBRD total,IBT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.81655569,66.75076013,66.72609252,66.5775226,66.5115315,66.34473411,66.13019882,65.98946084,65.83106,65.79713521,65.57355199,65.26042288,64.95508556,64.69321813,64.55540377,64.35616779,63.97402102,63.74399498,63.4273087,63.15262239,62.79263476,62.52627189,62.24459224,61.95615292,61.66500852,61.45731164,61.18811957,60.99606189,60.785066,60.58367194
IDA total,IDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.87653591,65.8335476,65.76907789,65.64443191,65.64738015,65.46429845,65.47815034,65.50614614,65.44823725,65.43542789,65.38247919,65.30172984,65.16380874,65.0965932,65.00842154,64.81386474,64.61643455,64.45778882,64.29609969,64.17450293,64.09306341,63.98465354,63.58942237,63.27303484,63.09306713,63.13762834,63.00267629,63.17841716,63.15234533,63.1580771
IDA blend,IDB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.82980391,59.76480313,59.69984001,59.45545586,59.55816334,59.07101005,59.20602737,59.37667513,59.26317633,59.27836883,59.3200858,59.11265349,58.89144524,58.92262184,58.94308486,58.59791767,58.47851084,58.52297389,58.48542947,58.62267969,58.72120516,58.84843478,58.27917046,57.74553637,57.59455506,57.87659737,57.62140608,57.53434893,57.42869894,57.42289994
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2840004,64.21299744,65.12999725,65.3259964,65.52100372,65.72000122,65.91100311,66.10600281,66.99199677,67.79000092,67.24099731,66.36599731,65.17900085,64.75800323,65.03900146,63.90800095,64.04499817,66.27899933,66.64299774,66.65699768,67.18800354,67.27200317,67.73300171,67.05200195,66.81300354,66.4960022,66.18000031,67.01699829,67.51799774,67.4960022
IDA only,IDX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.00448465,68.96566526,68.89461884,68.82525325,68.77094785,68.73846386,68.69212244,68.64983772,68.62340844,68.59811518,68.49892861,68.48328768,68.38786086,68.26981752,68.12596413,68.00944446,67.77372364,67.5130842,67.29042791,67.03842007,66.86916134,66.64093207,66.3353162,66.13063992,65.93453245,65.85431361,65.77707847,66.08308153,66.09231615,66.09717942
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.43500137,58.37900162,58.34999847,58.35100174,58.38399887,58.25799942,58.10800171,57.95700073,57.80899811,57.66899872,57.54000092,57.64300156,57.75799942,57.88499832,58.02399826,58.17599869,57.29199982,56.43999863,55.61600113,54.81299973,54.02799988,53.09600067,52.19499969,51.72800064,51.26599884,50.80799866,50.3409996,49.87900162,49.41999817,49.29299927
Not classified,INX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
